Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2951,0.1032,0.1809,0.1788,0.1674,0.1392,0.09698,0.04119,0.02294,0.03910,0.02972,0.02555,0.07612,0.09854,0.07091,0.09802,0.07404,0.1319
0.2951, 1.000,0.09906,0.07925,0.09698,0.1840,0.2565,0.2200,0.03493,0.03441,0.03702,0.02711,0.03076,0.09176,0.1090,0.04901,0.07456,0.07143,0.1283
0.1032,0.09906, 1.000,0.1074,0.1522,0.1293,0.1111,0.06152,0.02503,0.04745,0.05214,0.03337,0.03441,0.04067,0.03910,0.03441,0.1627,0.1981,0.09698
0.1809,0.07925,0.1074, 1.000,0.2518,0.08238,0.06204,0.06204,0.04536,0.03702,0.02294,0.02659,0.03024,0.04223,0.06517,0.06309,0.1173,0.06882,0.08290
0.1788,0.09698,0.1522,0.2518, 1.000,0.2054,0.1048,0.05370,0.03128,0.05474,0.03128,0.02555,0.03493,0.07716,0.06257,0.04380,0.1105,0.07560,0.1408
0.1674,0.1840,0.1293,0.08238,0.2054, 1.000,0.2659,0.07247,0.02711,0.04432,0.06465,0.03076,0.03910,0.09072,0.07873,0.04432,0.08342,0.08081,0.1350
0.1392,0.2565,0.1111,0.06204,0.1048,0.2659, 1.000,0.1762,0.04015,0.02920,0.05109,0.04223,0.03337,0.08394,0.08290,0.04171,0.06830,0.06778,0.1257
0.09698,0.2200,0.06152,0.06204,0.05370,0.07247,0.1762, 1.000,0.02607,0.02920,0.03389,0.03024,0.05631,0.08238,0.09645,0.05318,0.04223,0.05318,0.08498
0.04119,0.03493,0.02503,0.04536,0.03128,0.02711,0.04015,0.02607, 1.000,0.02972,0.04119,0.06986,0.01825,0.09228,0.04067,0.03754,0.04692,0.02815,0.02972
0.02294,0.03441,0.04745,0.03702,0.05474,0.04432,0.02920,0.02920,0.02972, 1.000,0.04275,0.02972,0.04223,0.01981,0.03128,0.02346,0.04275,0.05631,0.03441
0.03910,0.03702,0.05214,0.02294,0.03128,0.06465,0.05109,0.03389,0.04119,0.04275, 1.000,0.04640,0.04327,0.04380,0.03389,0.02868,0.03754,0.06152,0.04275
0.02972,0.02711,0.03337,0.02659,0.02555,0.03076,0.04223,0.03024,0.06986,0.02972,0.04640, 1.000,0.03754,0.05474,0.04327,0.02815,0.02503,0.02607,0.03806
0.02555,0.03076,0.03441,0.03024,0.03493,0.03910,0.03337,0.05631,0.01825,0.04223,0.04327,0.03754, 1.000,0.03702,0.05370,0.03389,0.02346,0.06361,0.04484
0.07612,0.09176,0.04067,0.04223,0.07716,0.09072,0.08394,0.08238,0.09228,0.01981,0.04380,0.05474,0.03702, 1.000,0.1137,0.02294,0.02659,0.04171,0.1872
0.09854,0.1090,0.03910,0.06517,0.06257,0.07873,0.08290,0.09645,0.04067,0.03128,0.03389,0.04327,0.05370,0.1137, 1.000,0.05266,0.02972,0.03910,0.1194
0.07091,0.04901,0.03441,0.06309,0.04380,0.04432,0.04171,0.05318,0.03754,0.02346,0.02868,0.02815,0.03389,0.02294,0.05266, 1.000,0.05839,0.01981,0.04797
0.09802,0.07456,0.1627,0.1173,0.1105,0.08342,0.06830,0.04223,0.04692,0.04275,0.03754,0.02503,0.02346,0.02659,0.02972,0.05839, 1.000,0.1105,0.05318
0.07404,0.07143,0.1981,0.06882,0.07560,0.08081,0.06778,0.05318,0.02815,0.05631,0.06152,0.02607,0.06361,0.04171,0.03910,0.01981,0.1105, 1.000,0.05631
0.1319,0.1283,0.09698,0.08290,0.1408,0.1350,0.1257,0.08498,0.02972,0.03441,0.04275,0.03806,0.04484,0.1872,0.1194,0.04797,0.05318,0.05631, 1.000
